subj_idx,rt,response,group,conf,stim
12,0.805,0,PD-On,SH,1
12,0.372,0,PD-On,SH,1
12,0.478,0,PD-On,SH,1
12,0.626,0,PD-On,SH,1
12,0.472,1,PD-On,SH,2
12,0.727,0,PD-On,SH,1
12,0.397,1,PD-On,SH,2
12,0.503,0,PD-On,SH,1
12,0.433,1,PD-On,SH,2
12,0.515,1,PD-On,SH,2
12,0.342,0,PD-On,SH,1
12,0.519,1,PD-On,SH,2
12,0.316,1,PD-On,SH,2
12,0.366,1,PD-On,SH,2
12,0.42,1,PD-On,SH,2
12,0.424,0,PD-On,SH,1
12,0.408,0,PD-On,SH,1
12,0.509,1,PD-On,SH,2
12,0.444,1,PD-On,SH,2
12,0.412,0,PD-On,SH,1
12,0.402,1,PD-On,SH,2
12,0.347,1,PD-On,SH,2
12,0.549,1,PD-On,SH,2
12,0.462,1,PD-On,SH,1
12,0.664,1,PD-On,SH,2
12,0.436,0,PD-On,SH,1
12,0.41,0,PD-On,SH,1
12,0.829,0,PD-On,SH,1
12,0.786,0,PD-On,SH,1
12,0.404,1,PD-On,SH,2
12,0.412,1,PD-On,SH,2
12,0.529,1,PD-On,SH,2
12,0.488,0,PD-On,SH,1
12,0.385,0,PD-On,SH,1
12,0.396,0,PD-On,SH,1
12,0.358,1,PD-On,SH,2
12,0.363,0,PD-On,SH,1
12,0.428,0,PD-On,SH,1
12,0.372,0,PD-On,SH,1
12,0.421,0,PD-On,SH,1
12,0.47,0,PD-On,SH,1
12,0.32,0,PD-On,SH,1
12,0.434,0,PD-On,SH,1
12,0.554,1,PD-On,SH,2
12,0.446,0,PD-On,SH,1
12,0.352,0,PD-On,SH,1
12,0.693,0,PD-On,SH,1
12,0.408,1,PD-On,SH,2
12,0.34,1,PD-On,SH,2
12,0.411,1,PD-On,SH,2
12,0.453,0,PD-On,SH,1
12,0.343,1,PD-On,SH,2
12,0.412,1,PD-On,SH,2
12,0.494,1,PD-On,SH,2
12,0.352,0,PD-On,SH,1
12,0.738,0,PD-On,SH,1
12,0.42,1,PD-On,SH,2
12,0.615,0,PD-On,SH,1
12,0.448,1,PD-On,SH,2
12,0.403,1,PD-On,SH,2
12,0.417,1,PD-On,SH,2
12,0.318,0,PD-On,SH,1
12,0.395,0,PD-On,SH,2
12,0.382,0,PD-On,SH,1
12,0.418,1,PD-On,SH,2
12,0.461,1,PD-On,SH,2
12,0.32,0,PD-On,SH,1
12,0.612,1,PD-On,SH,2
12,0.495,1,PD-On,SH,2
12,0.579,0,PD-On,SH,1
12,0.405,1,PD-On,SH,2
12,0.425,1,PD-On,SH,2
12,0.415,1,PD-On,SH,2
12,0.401,1,PD-On,SH,2
12,0.36,1,PD-On,SH,2
12,0.5,1,PD-On,SH,2
12,0.397,1,PD-On,SH,2
12,0.47,1,PD-On,SH,2
12,0.465,0,PD-On,SH,1
12,0.422,0,PD-On,SH,1
12,0.369,1,Control,LL,2
12,0.393,0,Control,LL,1
12,0.425,1,Control,LL,2
12,0.433,0,Control,LL,1
12,0.387,0,Control,LL,1
12,0.518,0,Control,LL,1
12,0.425,0,Control,LL,1
12,0.434,1,Control,LL,2
12,0.441,0,Control,LL,1
12,0.372,0,Control,LL,1
12,0.407,0,Control,LL,1
12,0.312,0,Control,LL,1
12,0.404,0,Control,LL,1
12,0.396,0,Control,LL,1
12,0.474,1,Control,LL,2
12,0.369,0,Control,LL,1
12,0.34,0,Control,LL,1
12,0.442,1,Control,LL,2
12,0.476,1,Control,LL,2
12,0.45,1,Control,LL,2
12,0.433,1,Control,LL,2
12,0.369,1,Control,LL,2
12,0.406,1,Control,LL,2
12,0.328,1,Control,LL,2
12,0.441,1,Control,LL,2
12,0.523,1,Control,LL,2
12,0.328,0,Control,LL,1
12,0.413,1,Control,LL,2
12,0.318,1,Control,LL,2
12,0.396,0,Control,LL,1
12,0.532,1,Control,LL,2
12,0.38,1,Control,LL,2
12,0.309,0,Control,LL,1
12,0.364,0,Control,LL,1
12,0.392,0,Control,LL,1
12,0.369,1,Control,LL,2
12,0.365,0,Control,LL,1
12,0.358,1,Control,LL,2
12,0.385,1,Control,LL,2
12,0.378,1,Control,LL,2
12,0.431,1,Control,LL,2
12,0.453,0,Control,LL,1
12,0.511,1,Control,LL,2
12,0.373,1,Control,LL,2
12,0.359,1,Control,LL,2
12,0.426,1,Control,LL,2
12,0.406,1,Control,LL,2
12,0.363,0,Control,LL,1
12,0.411,0,Control,LL,1
12,0.437,0,Control,LL,1
12,0.384,1,Control,LL,2
12,0.289,1,Control,LL,2
12,0.305,0,Control,LL,1
12,0.372,1,Control,LL,2
12,0.323,0,Control,LL,1
12,0.437,1,Control,LL,2
12,0.386,1,Control,LL,2
12,0.294,0,Control,LL,1
12,0.304,0,Control,LL,1
12,0.445,1,Control,LL,2
12,0.385,1,Control,LL,2
12,0.398,1,Control,LL,2
12,0.489,1,Control,LL,2
12,0.36,0,Control,LL,1
12,0.44,1,Control,LL,2
12,0.354,1,Control,LL,2
12,0.354,0,Control,LL,1
12,0.384,0,Control,LL,1
12,0.367,1,Control,LL,2
12,0.323,0,Control,LL,1
12,0.462,1,Control,LL,2
12,0.403,1,Control,LL,2
12,0.46,1,Control,LL,2
12,0.378,1,Control,LL,2
12,0.454,1,Control,LL,2
12,0.404,0,Control,LL,1
12,0.38,0,Control,LL,1
12,0.385,0,Control,LL,1
12,0.311,1,Control,LL,2
12,0.365,0,Control,LL,1
12,0.386,1,Control,LL,2
12,0.384,1,Control,LL,2
12,0.392,1,Control,LL,2
12,0.362,0,Control,LL,1
12,0.678,0,Control,LL,1
12,0.374,0,Control,LL,1
12,0.379,0,Control,LL,1
12,0.429,0,Control,LL,1
12,0.419,0,Control,LL,1
12,0.401,0,Control,LL,1
12,0.401,0,Control,LL,1
12,0.414,1,Control,LL,2
12,0.471,0,Control,LL,1
12,0.309,1,Control,LL,2
12,0.312,1,Control,LL,2
12,0.358,1,Control,LL,2
12,0.339,1,Control,LL,2
12,0.351,1,Control,LL,2
12,0.438,1,Control,LL,2
12,0.519,1,Control,LL,2
12,0.452,0,Control,LL,1
12,0.842,0,Control,LL,1
12,0.413,0,Control,LL,1
12,0.366,0,Control,LL,1
12,0.387,1,Control,LL,2
12,0.373,0,Control,LL,1
12,0.438,0,Control,LL,1
12,0.385,0,Control,LL,1
12,0.325,1,Control,LL,2
12,0.488,0,Control,LL,1
12,0.314,0,Control,LL,1
12,0.476,0,Control,LL,1
12,0.436,0,Control,LL,1
12,0.362,0,Control,LL,1
12,0.388,0,Control,LL,1
12,0.444,0,PD-Off,LL,1
12,0.405,1,PD-Off,LL,2
12,0.369,1,PD-Off,LL,2
12,0.562,0,PD-Off,LL,1
12,0.348,1,PD-Off,LL,2
12,0.502,0,PD-Off,LL,1
12,0.442,1,PD-Off,LL,2
12,0.423,0,PD-Off,LL,1
12,0.365,1,PD-Off,LL,1
12,0.442,0,PD-Off,LL,1
12,0.543,1,PD-Off,LL,2
12,0.524,1,PD-Off,LL,2
12,0.451,0,PD-Off,LL,1
12,0.372,0,PD-Off,LL,1
12,0.45,1,PD-Off,LL,2
12,0.432,1,PD-Off,LL,2
12,0.37,0,PD-Off,LL,1
12,0.544,0,PD-Off,LL,1
12,0.454,1,PD-Off,LL,2
12,0.419,1,PD-Off,LL,2
12,0.405,0,PD-Off,LL,2
12,0.377,0,PD-Off,LL,2
12,0.471,0,PD-Off,LL,1
12,0.511,1,PD-Off,LL,2
12,0.39,0,PD-Off,LL,1
12,0.776,0,PD-Off,LL,1
12,0.834,0,PD-Off,LL,1
12,0.436,1,PD-Off,LL,2
12,0.326,1,PD-Off,LL,2
12,0.548,0,PD-Off,LL,1
12,0.37,1,PD-Off,LL,2
12,0.377,0,PD-Off,LL,1
12,0.553,1,PD-Off,LL,2
12,0.48,0,PD-Off,LL,1
12,0.569,0,PD-Off,LL,1
12,0.392,1,PD-Off,LL,2
12,0.491,1,PD-Off,LL,2
12,0.458,0,PD-Off,LL,1
12,0.444,0,PD-Off,LL,1
12,0.444,1,PD-Off,LL,2
12,0.343,0,PD-Off,LL,1
12,0.36,0,PD-Off,LL,1
12,0.723,0,PD-Off,LL,1
12,0.424,0,PD-Off,LL,1
12,0.574,1,PD-Off,LL,2
12,0.473,0,PD-Off,LL,1
12,0.454,1,PD-Off,LL,2
12,0.387,1,PD-Off,LL,2
12,0.426,1,PD-Off,LL,2
12,0.475,0,PD-Off,LL,1
12,0.421,0,PD-Off,LL,1
12,0.393,1,PD-Off,LL,2
12,0.547,1,PD-Off,LL,2
12,0.42,0,PD-Off,LL,1
12,0.344,0,PD-Off,LL,1
12,0.435,1,PD-Off,LL,2
12,0.328,1,PD-Off,LL,2
12,0.421,1,PD-Off,LL,2
12,0.399,0,PD-Off,LL,1
12,0.407,0,PD-Off,LL,1
12,0.413,0,PD-Off,LL,1
12,0.484,1,PD-Off,LL,2
12,0.464,0,PD-Off,LL,1
12,0.496,0,PD-Off,LL,1
12,0.361,1,PD-Off,LL,2
12,0.508,1,PD-Off,LL,2
12,0.488,0,PD-Off,LL,1
12,0.364,0,PD-Off,LL,1
12,0.411,0,PD-Off,LL,1
12,0.39,0,PD-Off,LL,1
12,0.429,0,PD-Off,LL,1
12,0.446,1,PD-Off,LL,2
12,0.444,1,PD-Off,LL,2
12,0.36,0,PD-Off,LL,1
12,0.533,1,PD-Off,LL,2
12,0.371,1,PD-Off,LL,2
12,0.383,0,PD-Off,LL,1
12,0.545,1,PD-Off,LL,2
12,0.396,0,PD-Off,LL,1
12,0.365,0,PD-Off,LL,1
12,0.449,1,PD-Off,LL,2
12,0.485,1,PD-Off,LL,2
12,0.669,1,PD-Off,LL,2
12,0.454,0,PD-Off,LL,1
12,0.436,0,PD-Off,LL,1
12,0.395,0,PD-Off,LL,1
12,0.374,1,PD-Off,LL,2
12,0.503,0,PD-Off,LL,1
12,0.494,1,PD-Off,LL,2
12,0.366,0,PD-Off,LL,1
12,0.368,1,PD-Off,LL,2
12,0.397,1,PD-Off,LL,2
12,0.401,1,PD-Off,LL,2
12,0.345,1,PD-Off,LL,2
12,0.418,0,PD-Off,LL,1
12,0.368,1,PD-Off,LL,2
12,0.483,1,PD-Off,LL,2
12,0.437,1,PD-Off,LL,2
12,0.343,0,PD-Off,LL,1
12,0.405,0,PD-Off,LL,1
12,0.384,0,PD-Off,LL,1
12,0.444,1,PD-Off,LL,2
12,0.391,0,PD-Off,LL,1
12,0.353,0,PD-Off,LL,1
12,0.539,1,PD-Off,LL,2
12,0.334,1,PD-Off,LL,2
12,0.412,0,PD-Off,LL,2
12,0.394,0,PD-Off,LL,1
12,0.376,1,PD-Off,LL,2
12,0.412,1,PD-Off,LL,2
12,0.367,1,PD-Off,LL,2
12,0.394,0,PD-Off,LL,1
12,0.45,0,PD-Off,LL,1
12,0.49,1,PD-Off,LL,2
12,0.458,0,PD-Off,LL,1
12,0.383,1,PD-On,LL,2
12,0.39,1,PD-On,LL,2
12,0.428,0,PD-On,LL,1
12,0.793,0,PD-On,LL,1
12,0.513,0,PD-On,LL,1
12,0.428,1,PD-On,LL,2
12,0.498,1,PD-On,LL,2
12,0.376,1,PD-On,LL,2
12,0.49,0,PD-On,LL,1
12,0.499,1,PD-On,LL,2
12,0.369,0,PD-On,LL,1
12,0.642,1,PD-On,LL,2
12,0.383,0,PD-On,LL,1
12,0.831,0,PD-On,LL,1
12,0.588,1,PD-On,LL,2
12,0.466,0,PD-On,LL,1
12,0.549,1,PD-On,LL,2
12,0.435,1,PD-On,LL,2
12,0.763,1,PD-On,LL,2
12,0.374,1,PD-On,LL,2
12,0.493,1,PD-On,LL,2
12,0.359,1,PD-On,LL,2
12,0.732,0,PD-On,LL,1
12,0.376,1,PD-On,LL,2
12,0.388,1,PD-On,LL,2
12,0.387,0,PD-On,LL,1
12,0.743,0,PD-On,LL,1
12,0.664,0,PD-On,LL,1
12,0.417,0,PD-On,LL,1
12,0.426,0,PD-On,LL,1
12,0.488,0,PD-On,LL,1
12,0.492,0,PD-On,LL,1
12,0.603,0,PD-On,LL,2
12,0.387,0,PD-On,LL,1
12,0.395,1,PD-On,LL,2
12,0.435,0,PD-On,LL,1
12,0.398,1,PD-On,LL,2
12,0.481,0,PD-On,LL,1
12,0.345,1,PD-On,LL,2
12,0.376,0,PD-On,LL,1
12,0.533,0,PD-On,LL,1
12,0.452,1,PD-On,LL,2
12,0.519,0,PD-On,LL,1
12,0.5,0,PD-On,LL,1
12,0.559,0,PD-On,LL,1
12,0.392,0,PD-On,LL,1
12,0.409,0,PD-On,LL,1
12,0.425,1,PD-On,LL,2
12,0.386,1,PD-On,LL,2
12,0.617,1,PD-On,LL,2
12,0.39,0,PD-On,LL,1
12,0.395,1,PD-On,LL,2
12,0.669,1,PD-On,LL,2
12,0.509,1,PD-On,LL,2
12,0.467,1,PD-On,LL,2
12,0.369,0,PD-On,LL,1
12,0.401,1,PD-On,LL,2
12,0.452,0,PD-On,LL,1
12,0.364,1,PD-On,LL,2
12,0.511,0,PD-On,LL,1
12,0.428,0,PD-On,LL,1
12,0.409,0,PD-On,LL,1
12,0.811,1,PD-On,LL,2
12,0.368,0,PD-On,LL,1
12,0.521,0,PD-On,LL,1
12,0.368,1,PD-On,LL,2
12,0.365,0,PD-On,LL,1
12,0.396,0,PD-On,LL,1
12,0.538,0,PD-On,LL,1
12,0.565,0,PD-On,LL,1
12,0.465,0,PD-On,LL,1
12,0.532,1,PD-On,LL,2
12,0.428,0,PD-On,LL,1
12,0.429,1,PD-On,LL,2
12,0.523,0,PD-On,LL,1
12,0.56,1,PD-On,LL,2
12,0.466,0,PD-On,LL,1
12,0.365,1,PD-On,LL,2
12,0.391,1,PD-On,LL,2
12,0.406,0,PD-On,LL,1
12,0.527,1,PD-On,LL,2
12,0.587,0,PD-On,LL,1
12,0.497,1,PD-On,LL,2
12,0.456,1,PD-On,LL,2
12,0.433,0,PD-On,LL,1
12,0.503,0,PD-On,LL,1
12,0.463,1,PD-On,LL,2
12,0.428,1,PD-On,LL,2
12,0.427,0,PD-On,LL,2
12,0.573,0,PD-On,LL,1
12,0.467,1,PD-On,LL,2
12,0.405,0,PD-On,LL,1
12,0.35,0,PD-On,LL,1
12,0.728,1,PD-On,LL,2
12,0.424,0,PD-On,LL,1
12,1.063,1,PD-On,LL,2
12,0.427,1,PD-On,LL,2
12,0.487,0,PD-On,LL,1
12,0.385,0,PD-On,LL,1
12,0.499,1,PD-On,LL,2
12,0.42,1,PD-On,LL,2
12,0.413,1,PD-On,LL,2
12,0.39,1,PD-On,LL,2
12,0.397,1,PD-On,LL,2
12,0.376,1,PD-On,LL,2
12,0.407,1,PD-On,LL,2
12,0.624,1,PD-On,LL,2
12,0.465,0,PD-On,LL,1
12,0.569,0,PD-On,LL,1
12,0.404,0,PD-On,LL,1
12,0.386,1,PD-On,LL,2
12,0.524,1,PD-On,LL,2
12,0.548,1,PD-On,LL,2
12,0.371,1,PD-On,LL,2
12,0.406,0,PD-On,LL,1
12,0.406,1,Control,LH,2
12,0.402,0,Control,LH,1
12,0.34,0,Control,LH,1
12,0.381,1,Control,LH,2
12,0.458,1,Control,LH,2
12,0.377,0,Control,LH,1
12,0.413,1,Control,LH,2
12,0.398,0,Control,LH,1
12,0.398,0,Control,LH,1
12,0.461,0,Control,LH,1
12,0.377,0,Control,LH,1
12,0.501,1,Control,LH,2
12,0.421,1,Control,LH,2
12,0.419,0,Control,LH,1
12,0.4,1,Control,LH,2
12,0.398,1,Control,LH,2
12,0.649,0,Control,LH,1
12,0.534,1,Control,LH,2
12,0.406,1,Control,LH,2
12,0.431,1,Control,LH,2
12,0.56,0,Control,LH,1
12,0.362,0,Control,LH,1
12,0.353,1,Control,LH,2
12,0.417,1,Control,LH,2
12,0.383,0,Control,LH,1
12,0.364,1,Control,LH,2
12,0.315,0,Control,LH,1
12,0.368,0,Control,LH,1
12,0.34,0,Control,LH,1
12,0.336,1,Control,LH,2
12,0.375,1,Control,LH,2
12,0.392,1,Control,LH,2
12,0.407,0,Control,LH,1
12,0.497,0,Control,LH,1
12,0.404,1,Control,LH,2
12,0.423,0,Control,LH,1
12,0.464,0,Control,LH,1
12,0.39,1,Control,LH,2
12,0.415,0,Control,LH,1
12,0.44,0,Control,LH,1
12,0.373,0,Control,LH,1
12,0.357,1,Control,LH,2
12,0.403,1,Control,LH,2
12,0.332,0,Control,LH,1
12,0.357,1,Control,LH,2
12,0.434,0,Control,LH,1
12,0.307,1,Control,LH,2
12,0.308,0,Control,LH,1
12,0.326,1,Control,LH,2
12,0.424,1,Control,LH,2
12,0.407,0,Control,LH,1
12,0.522,0,Control,LH,1
12,0.377,0,Control,LH,1
12,0.442,0,Control,LH,1
12,0.372,1,Control,LH,2
12,0.441,0,Control,LH,1
12,0.393,0,Control,LH,1
12,0.347,1,Control,LH,2
12,0.437,0,Control,LH,1
12,0.34,0,Control,LH,1
12,0.409,0,Control,LH,1
12,0.439,1,Control,LH,2
12,0.438,1,Control,LH,2
12,0.394,0,Control,LH,1
12,0.383,0,Control,LH,1
12,0.302,0,Control,LH,1
12,0.35,1,Control,LH,2
12,0.409,1,Control,LH,2
12,0.39,1,Control,LH,2
12,0.317,1,Control,LH,2
12,0.373,1,Control,LH,2
12,0.385,1,Control,LH,2
12,0.437,1,Control,LH,2
12,0.379,1,Control,LH,2
12,0.349,0,Control,LH,1
12,0.455,1,Control,LH,2
12,0.451,0,Control,LH,1
12,0.339,1,Control,LH,2
12,0.318,0,Control,LH,1
12,0.425,0,Control,LH,1
12,0.406,1,Control,LH,2
12,0.298,1,Control,LH,2
12,0.433,0,Control,LH,1
12,0.333,0,Control,LH,1
12,0.371,1,Control,LH,2
12,0.486,1,Control,LH,2
12,0.455,0,Control,LH,1
12,0.415,1,Control,LH,2
12,0.333,1,Control,LH,2
12,0.438,0,Control,LH,1
12,0.393,0,Control,LH,1
12,0.356,0,Control,LH,1
12,0.359,0,Control,LH,1
12,0.377,0,Control,LH,1
12,0.358,0,Control,LH,1
12,0.304,1,Control,LH,2
12,0.422,0,Control,LH,1
12,0.394,1,Control,LH,2
12,0.378,1,Control,LH,2
12,0.354,1,Control,LH,2
12,0.351,1,Control,LH,2
12,0.35,0,Control,LH,1
12,0.397,1,Control,LH,2
12,0.389,0,Control,LH,1
12,0.306,0,Control,LH,1
12,0.379,1,Control,LH,2
12,0.337,0,Control,LH,1
12,0.322,1,Control,LH,2
12,0.375,0,Control,LH,1
12,0.406,1,Control,LH,2
12,0.331,1,Control,LH,2
12,0.348,0,Control,LH,1
12,0.499,1,Control,LH,2
12,0.396,0,Control,LH,1
12,0.394,1,Control,LH,2
12,0.376,0,Control,LH,1
12,0.594,0,PD-Off,LH,1
12,0.458,1,PD-Off,LH,2
12,0.507,1,PD-Off,LH,2
12,0.41,1,PD-Off,LH,2
12,0.43,1,PD-Off,LH,2
12,0.455,0,PD-Off,LH,1
12,0.496,0,PD-Off,LH,1
12,0.431,0,PD-Off,LH,1
12,0.54,0,PD-Off,LH,1
12,0.434,1,PD-Off,LH,2
12,0.49,1,PD-Off,LH,2
12,0.506,0,PD-Off,LH,1
12,0.424,0,PD-Off,LH,1
12,0.681,0,PD-Off,LH,1
12,0.467,0,PD-Off,LH,1
12,0.451,1,PD-Off,LH,2
12,0.391,0,PD-Off,LH,1
12,0.487,1,PD-Off,LH,2
12,0.501,1,PD-Off,LH,2
12,0.491,0,PD-Off,LH,1
12,0.537,0,PD-Off,LH,2
12,0.435,0,PD-Off,LH,1
12,0.383,0,PD-Off,LH,1
12,0.66,0,PD-Off,LH,1
12,0.48,0,PD-Off,LH,1
12,0.345,0,PD-Off,LH,1
12,0.497,1,PD-Off,LH,2
12,0.367,1,PD-Off,LH,2
12,0.493,1,PD-Off,LH,2
12,0.454,1,PD-Off,LH,2
12,0.344,0,PD-Off,LH,1
12,0.393,0,PD-Off,LH,1
12,0.406,0,PD-Off,LH,1
12,0.387,1,PD-Off,LH,2
12,0.434,0,PD-Off,LH,1
12,0.387,1,PD-Off,LH,2
12,0.455,0,PD-Off,LH,1
12,0.551,1,PD-Off,LH,2
12,0.668,1,PD-Off,LH,2
12,0.39,0,PD-Off,LH,1
12,0.637,1,PD-Off,LH,2
12,0.43,1,PD-Off,LH,2
12,0.461,0,PD-Off,LH,1
12,0.407,1,PD-Off,LH,2
12,0.766,1,PD-Off,LH,2
12,0.436,0,PD-Off,LH,1
12,0.513,1,PD-Off,LH,2
12,0.397,1,PD-Off,LH,2
12,0.411,1,PD-Off,LH,2
12,0.498,0,PD-Off,LH,1
12,0.474,1,PD-Off,LH,2
12,0.334,1,PD-Off,LH,2
12,0.449,0,PD-Off,LH,1
12,0.398,0,PD-Off,LH,1
12,0.552,1,PD-Off,LH,2
12,0.422,1,PD-Off,LH,2
12,0.368,1,PD-Off,LH,2
12,0.386,0,PD-Off,LH,1
12,0.486,1,PD-Off,LH,2
12,0.392,1,PD-Off,LH,2
12,0.468,1,PD-Off,LH,2
12,0.384,1,PD-Off,LH,2
12,0.481,1,PD-Off,LH,2
12,0.488,1,PD-Off,LH,2
12,0.482,1,PD-Off,LH,2
12,0.321,1,PD-Off,LH,2
12,0.336,1,PD-Off,LH,2
12,0.369,1,PD-Off,LH,2
12,0.429,1,PD-Off,LH,1
12,0.386,1,PD-Off,LH,2
12,0.474,0,PD-Off,LH,1
12,0.453,0,PD-Off,LH,1
12,0.437,0,PD-Off,LH,2
12,0.472,0,PD-Off,LH,1
12,0.576,1,PD-Off,LH,2
12,0.371,1,PD-Off,LH,2
12,0.45,0,PD-Off,LH,2
12,0.407,0,PD-Off,LH,1
12,0.439,0,PD-Off,LH,1
12,0.341,1,PD-Off,LH,2
12,0.481,0,PD-Off,LH,1
12,0.394,0,PD-Off,LH,1
12,0.515,0,PD-Off,LH,1
12,0.338,0,PD-Off,LH,1
12,0.468,0,PD-Off,LH,1
12,0.44,1,PD-Off,LH,2
12,0.465,0,PD-Off,LH,1
12,0.412,1,PD-Off,LH,2
12,0.343,1,PD-Off,LH,2
12,0.446,1,PD-Off,LH,2
12,0.502,1,PD-Off,LH,2
12,0.397,1,PD-Off,LH,2
12,0.391,1,PD-Off,LH,1
12,0.552,1,PD-Off,LH,2
12,0.502,0,PD-Off,LH,1
12,0.653,1,PD-Off,LH,2
12,0.507,0,PD-Off,LH,2
12,0.431,0,PD-Off,LH,1
12,0.37,0,PD-Off,LH,1
12,0.377,0,PD-Off,LH,1
12,0.389,1,PD-Off,LH,2
12,0.429,0,PD-Off,LH,1
12,0.38,0,PD-Off,LH,1
12,0.498,0,PD-Off,LH,1
12,0.429,1,PD-Off,LH,2
12,0.418,0,PD-Off,LH,1
12,0.478,0,PD-Off,LH,1
12,0.4,0,PD-Off,LH,1
12,0.474,1,PD-Off,LH,2
12,0.67,1,PD-Off,LH,2
12,0.513,0,PD-Off,LH,1
12,0.326,1,PD-Off,LH,2
12,0.477,0,PD-On,LH,1
12,0.707,0,PD-On,LH,1
12,0.738,0,PD-On,LH,1
12,0.758,1,PD-On,LH,2
12,0.835,0,PD-On,LH,1
12,0.371,0,PD-On,LH,2
12,0.503,0,PD-On,LH,1
12,0.498,0,PD-On,LH,1
12,0.403,1,PD-On,LH,2
12,0.491,0,PD-On,LH,1
12,0.547,0,PD-On,LH,1
12,0.749,1,PD-On,LH,2
12,0.63,1,PD-On,LH,2
12,0.356,0,PD-On,LH,1
12,0.441,0,PD-On,LH,1
12,0.497,1,PD-On,LH,2
12,0.445,0,PD-On,LH,1
12,0.689,1,PD-On,LH,2
12,0.449,0,PD-On,LH,1
12,0.532,0,PD-On,LH,1
12,0.517,0,PD-On,LH,1
12,0.529,1,PD-On,LH,2
12,0.519,1,PD-On,LH,2
12,0.606,0,PD-On,LH,1
12,0.397,1,PD-On,LH,2
12,0.556,1,PD-On,LH,2
12,0.568,0,PD-On,LH,1
12,0.441,0,PD-On,LH,1
12,0.462,1,PD-On,LH,2
12,0.376,1,PD-On,LH,2
12,0.36,0,PD-On,LH,1
12,0.487,1,PD-On,LH,2
12,0.466,1,PD-On,LH,2
12,0.567,1,PD-On,LH,1
12,0.74,1,PD-On,LH,2
12,0.432,1,PD-On,LH,2
12,0.587,1,PD-On,LH,2
12,0.413,1,PD-On,LH,2
12,0.452,1,PD-On,LH,2
12,0.522,0,PD-On,LH,1
12,0.432,1,PD-On,LH,2
12,0.441,0,PD-On,LH,1
12,0.535,0,PD-On,LH,1
12,0.413,0,PD-On,LH,1
12,0.898,1,PD-On,LH,2
12,0.442,1,PD-On,LH,2
12,0.446,0,PD-On,LH,1
12,0.409,1,PD-On,LH,2
12,0.632,0,PD-On,LH,1
12,0.513,1,PD-On,LH,2
12,0.47,1,PD-On,LH,2
12,0.858,0,PD-On,LH,1
12,0.424,1,PD-On,LH,2
12,0.616,0,PD-On,LH,1
12,0.753,0,PD-On,LH,2
12,0.582,0,PD-On,LH,1
12,0.366,0,PD-On,LH,1
12,0.345,1,PD-On,LH,2
12,0.555,1,PD-On,LH,2
12,0.513,0,PD-On,LH,1
12,0.431,0,PD-On,LH,1
12,0.429,1,PD-On,LH,2
12,0.485,0,PD-On,LH,1
12,0.45,1,PD-On,LH,2
12,0.497,0,PD-On,LH,1
12,0.442,1,PD-On,LH,2
12,0.65,1,PD-On,LH,2
12,0.477,1,PD-On,LH,2
12,0.713,0,PD-On,LH,1
12,0.421,1,PD-On,LH,2
12,0.487,0,PD-On,LH,1
12,0.396,1,PD-On,LH,2
12,0.515,0,PD-On,LH,1
12,0.359,0,PD-On,LH,1
12,0.524,0,PD-On,LH,1
12,0.489,1,PD-On,LH,2
12,0.452,1,PD-On,LH,2
12,0.387,0,PD-On,LH,1
12,0.686,0,PD-On,LH,1
12,0.432,0,PD-On,LH,1
12,0.423,1,PD-On,LH,2
12,0.581,0,PD-On,LH,1
12,0.422,0,PD-On,LH,1
12,0.623,1,PD-On,LH,2
12,0.719,0,PD-On,LH,2
12,0.477,1,PD-On,LH,2
12,0.366,0,PD-On,LH,1
12,0.434,1,PD-On,LH,2
12,0.41,1,PD-On,LH,2
12,0.451,0,PD-On,LH,1
12,0.47,0,PD-On,LH,1
12,0.408,1,PD-On,LH,2
12,0.462,0,PD-On,LH,1
12,0.456,0,PD-On,LH,1
12,0.481,0,PD-On,LH,1
12,0.435,1,PD-On,LH,2
12,0.513,1,PD-On,LH,2
12,0.473,0,PD-On,LH,1
12,0.537,1,PD-On,LH,2
12,0.755,1,PD-On,LH,2
12,0.361,0,PD-On,LH,1
12,0.985,0,PD-On,LH,1
12,0.373,0,PD-On,LH,1
12,0.724,1,PD-On,LH,2
12,0.658,0,PD-On,LH,1
12,0.797,0,PD-On,LH,1
12,0.402,1,PD-On,LH,2
12,0.468,1,PD-On,LH,1
12,0.413,0,PD-On,LH,1
12,0.534,0,PD-On,LH,1
12,0.478,1,PD-On,LH,2
13,0.419,1,Control,SL,2
13,0.512,0,Control,SL,1
13,0.465,1,Control,SL,2
13,0.288,0,Control,SL,1
13,0.328,1,Control,SL,2
13,0.305,1,Control,SL,2
13,0.299,1,Control,SL,2
13,0.299,0,Control,SL,1
13,0.271,1,Control,SL,2
13,0.277,1,Control,SL,2
13,0.293,0,Control,SL,1
13,0.263,0,Control,SL,1
13,0.389,1,Control,SL,2
13,0.366,1,Control,SL,2
13,0.281,0,Control,SL,1
13,0.274,0,Control,SL,1
13,0.365,0,Control,SL,1
13,0.301,1,Control,SL,2
13,0.408,0,Control,SL,2
13,0.313,0,Control,SL,1
13,0.329,0,Control,SL,1
13,0.266,1,Control,SL,2
13,0.247,1,Control,SL,2
13,0.257,1,Control,SL,2
13,0.333,1,Control,SL,2
13,0.269,1,Control,SL,2
13,0.31,1,Control,SL,2
13,0.287,1,Control,SL,2
13,0.291,1,Control,SL,2
